,,Данные по общеобразовательным школам Ыссык-Кульской области,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
"№ 
п/п",Наименование школы,Адрес школы,Ф.И.О директора,"Числен-сть 
учащихся","Числен-ть 
учителей","Объем финансовых средств на 2014 год, в том числе:",,,"Наличие 
попечительских 
советов",,,,,,,
,,,,,,Всего,"Республик.
бюджет","Местный
бюджет",,,,,,,,
,Тюпский  район,,,,,,,,,,,,,,,
28,сш.Эгембердиев ,с.Сары-Камыш,Бейшенбаев Максат 0778 406186,330,25,*,*,*,-,,,,,,,0.33
29,сш.Нургазиев ,Уч-Терек а/о с.Рабкоп,Качкынбаев Нурис 0773 793085,653,48,*,*,*,-,,,,,,,0.653
30,сш.Токторалиев ,с.Саргата,Байсабаев Б 0773 050654,394,32,*,*,*,-,,,,,,,0.394
31,сш.Бекназар ,с.Кызыл-Ураан,Утуров Абдысатар 0773 034853,396,28,*,*,*,-,,,,,,,0.396
32,сш.Артыкбаев ,с.Кызыл-Ураан,Исмаилова Д 0779 748457,189,16,*,*,*,-,,,,,,,0.189
33,сш.Салаев ,с.Жетиген,Салаева Насипа 0772 157655,501,38,*,*,*,-,,,,,,,0.501
34,нш.Молдомусаев ,Уч-Терек а/о ,Молдомусаева А 0778 667882,68,5,*,*,*,-,,,,,,,0.068
35,нш.Дуйшеев ,с.Такталык,Нуржанбаева Т 0779 685832,34,5,*,*,*,-,,,,,,,0.034
36,сш.Жунусалиев ,с.Ничке-Сай,Калдарбаев Омор 0773 411309,386,32,*,*,*,-,,,,,,,0.386
37,сш.Шабданов ,с.Чоргочу,Кожошева Зуура 0777 607149,302,21,*,*,*,-,,,,,,,0.302
38,сш.Ибраимов ,с.Озгоруш,Суранбаева М 0777 013169,609,47,*,*,*,-,,,,,,,0.609
39,сш.Чаргынов ,с.Озгоруш,Тейтиев Курманбек 0773 939570,604,42,*,*,*,-,,,,,,,0.604
40,сш.Чодошев ,с.Озгоруш,Термечиков Бегет 0778 445738,711,53,*,*,*,-,,,,,,,0.711
41,н.сш.Термечиков ,с.Озгоруш,Сатанова К 0770  139244,170,16,*,*,*,-,,,,,,,0.17
42,сш.Чекиров ,с.Чонко,Токтоназарова Гулбу 0773 512029,210,24,*,*,*,-,,,,,,,0.21
,Итого по школам Токтогульского района,х,х,18319,1397,237214.6,237214.6,,"""-""   42",,,,,,,18.319
,Ноокенский район,,,,,,,,,,,,,,,0
1,№ 1 Боконбаев а.о.м.,Масы а.,Арзиева Райла,604,37,,,,+,,,,,,,0.604
,,,773274075,,,,,,,,,,,,,0
2,№ 2 Ногоева а.о.м.,Масы а.,Калмаматова Махбуба,1300,64,,,,+,,,,,,,1.3
,,,557575787,,,,,,,,,,,,,0
3,№ 3 Алибаев а.о.м.,Масы а.,Сарымсаков Полотбек,612,38,,,,+,,,,,,,0.612
,,,778850341,,,,,,,,,,,,,0
4,№ 25 Кызыл -Туу о.м.,Кызыл-Туу а.,Рахманова Гулзада,331,20,,,,+,,,,,,,0.331
,,,779257322,,,,,,,,,,,,,0
5,№ 29 Мырзаходжаев м,Масы а.,Абдувахапова Хасияткан,725,42,,,,+,,,,,,,0.725
,,,553450072,,,,,,,,,,,,,0
6,№ 45 Беш Жыгач н.м.,Беш-Жыгач а,Жолдошмаматова Гулзада,104,14,,,,+,,,,,,,0.104
,,,773445887,,,,,,,,,,,,,0
7,“Апыртан” б.м.,Сай-Маала а.,Раимбекова Акылай ,54,6,,,,+,,,,,,,0.054
,,,773393749,,,,,,,,,,,,,0
1,№ 4 Сатаров а. о.м.,Шайдан а.,Оморова Гулбарчын,616,42,,,,+,,,,,,,0.616
,,,771093422,,,,,,,,,,,,,0
2,№ 5 Токторбаев а.о.м.,Тоскоол а,Умаралиева Бурулкан,366,22,,,,+,,,,,,,0.366
,,,772419391,,,,,,,,,,,,,0
3,№ 27 “Бирдик” о.м.,Бирдик а,Рахматова Нургул,287,22,,,,+,,,,,,,0.287
,,,772865372,,,,,,,,,,,,,0
4,№ 30 Дамашов  а.о.м.,Молдо-Жалил  ,Бакиров Медербек,536,34,,,,+,,,,,,,0.536
,,,777342708,,,,,,,,,,,,,0
5,№ 31 Татыкулов а.о.м.,Шайдан – Сай ,Ботобекова Сабира,326,25,,,,+,,,,,,,0.326
,,,779262844,,,,,,,,,,,,,0
6,№ 35Суйоркулов а.о.м.,Жаны-Турмуш ,Садыкова Максуда,292,23,,,,+,,,,,,,0.292
,,,773528023,,,,,,,,,,,,,0
7,№ 42 Давлетов а.о.м.,Тотонбай а,Эргешов Ырысбек ,186,22,,,,+,,,,,,,0.186
,,,772901875,,,,,,,,,,,,,0
8,Ниязов а.к.ж.м.,Шайдан а,Абдурахманов Эрик ,135,39,,,,+,,,,,,,0.135
,,,777660577,,,,,,,,,,,,,0
9,Арапов а.б.м.,Тоскоол а,Кыдырова Гулмира,107,7,,,,+,,,,,,,0.107
,,,557140277,,,,,,,,,,,,,0
1,№ “Арал” о.м.,Арал а,Садыбакасова Саламат,704,44,,,,+,,,,,,,0.704
,,,777219899,,,,,,,,,,,,,0
2,№ 36 Мамаев а.о.м.,Жогорку Арал ,Мусаев Абдырахман,301,22,,,,+,,,,,,,0.301
,,,770328178,,,,,,,,,,,,,0
3,№ 43 “Ак Жол” н.м.,Черемушка а,Раимкулова Сайкал,104,11,,,,+,,,,,,,0.104
,,,773269373,,,,,,,,,,,,,0
1,№ 7 Торогелдиев а.о.м.,Ноокен а,Карагулова Динара ,707,43,,,,+,,,,,,,0.707
,,,773185882,,,,,,,,,,,,,0
2,№ 8 Орозматов а.о.м.,Рахманжан а,Акматалиева Бубайша,630,44,,,,+,,,,,,,0.63
,,,773536861,,,,,,,,,,,,,0
3,№ 13 Рахманжан а.о.м.,Шалка а,Каримкулова Жумакан,571,37,,,,+,,,,,,,0.571
,,,777179311,,,,,,,,,,,,,0
4,№22 Абдырахманов м,Параканда а,Нышанов Кубанычбек,372,22,,,,+,,,,,,,0.372
,,,772634694,,,,,,,,,,,,,0
5,№ 37 Токтоболот .о.м.,Кара-Булак а,Момунбеков Омурбек ,259,13,,,,+,,,,,,,0.259
,,,770313108,,,,,,,,,,,,,0
1,№ 9 Паяз а.о.м.,Арипжан а,Токтогулова Уринса,460,32,,,,+,,,,,,,0.46
,,,773793828,,,,,,,,,,,,,0
2,№ 10 Абдыразаков о.м.,Сакалды а,Мамажанов Орозбек ,744,51,,,,+,,,,,,,0.744
,,,778523674,,,,,,,,,,,,,0
3,№ 11 Алиев а.о.м.,Кыргызстан  а,Жапаров Жмалдин,711,40,,,,+,,,,,,,0.711
,,,551482520,,,,,,,,,,,,,0
4,№ 12 Султанов а.о.м.,Чон-Багыш а,Эрмеков Расул,809,50,,,,+,,,,,,,0.809
,,,773829516,,,,,,,,,,,,,0
5,№ 38 Тургунбаев а.о.м.,Кызыл-Аскер а,Исмаилов Таалайбек,208,18,,,,+,,,,,,,0.208
,,,773089467,,,,,,,,,,,,,0
6,“Бобуй” б.м.,Бобуй а,Аманбаев Раимжан,44,6,,,,+,,,,,,,0.044
,,,778522169,,,,,,,,,,,,,0
7,“Сай Бою” б.м.,Сакалды а,Минбаева Гулмира ,41,5,,,,+,,,,,,,0.041
,,,773503025,,,,,,,,,,,,,0
8,“Сакалды” б.м.,Сакалды а,Маткалыкова Сагын,62,6,,,,+,,,,,,,0.062
,,,777074990,,,,,,,,,,,,,0
1,№ 14 Губкин а.о.м.,Кочкор-Ата ,Орозова Арзыкан,1132,50,,,,+,,,,,,,1.132
,,,554080969,,,,,,,,,,,,,0
2,№ 15 Семетей а.о.м.,Кочкор-Ата ,Арапбаев Бакыт,640,32,,,,+,,,,,,,0.64
,,,772370551,,,,,,,,,,,,,0
3,№ 28 Айтмаов а.о.м.,Кочкор-Ата ,Тердикбаева Элмира,1070,43,,,,+,,,,,,,1.07
,,,772698527,,,,,,,,,,,,,0
4,Исанов а.ж.г.м.,Кочкор-Ата ,Нусупбеков Асан,788,48,,,,+,,,,,,,0.788
,,,772466828,,,,,,,,,,,,,0
1,№ 16 Турусбеков .о.м.,Кыла а,Юлдашева Зияда,533,43,,,,+,,,,,,,0.533
,,,555247871,,,,,,,,,,,,,0
2,№ 17 “Кыла” о.м.,Кыла а,Осонов Калмамат,658,41,,,,+,,,,,,,0.658
,,,554060262,,,,,,,,,,,,,0
3,№ 23 Жунусалиев о м.,Чек а,Чыйбылова Шайыргул,440,30,,,,+,,,,,,,0.44
,,,558751214,,,,,,,,,,,,,0
4,№  34  “Жазгак” о.м.,Жазгак а,Аджибекова Фарида,262,23,,,,+,,,,,,,0.262
,,,553170218,,,,,,,,,,,,,0
5,№ 44 Акчабаев а.о.м.,Бостон а,Султанова Урмат,306,20,,,,+,,,,,,,0.306
,,,778666165,,,,,,,,,,,,,0
1,№ 18 Молдалиев а.о.м.,Бургонду а,Каримаова Мээринса,870,53,,,,+,,,,,,,0.87
,,,555103600,,,,,,,,,,,,,0
2,№ 19 Казаков а.о.м.,Бургонду а,Басидинова Фаридахан,692,43,,,,+,,,,,,,0.692
,,,554466938,,,,,,,,,,,,,0
3,№ 20 Матмуса а.о.м.,Ношкен а,Тойчубаев Мусажан,755,49,,,,+,,,,,,,0.755
,,,777299343,,,,,,,,,,,,,0
4,№ 24 Кайыпов а.о.м.,Кызыл-Кыя а,Сатаров Бакыт,219,19,,,,+,,,,,,,0.219
,,,778663499,,,,,,,,,,,,,0
5,№ 32 “Жениш”  о.м.,Жениш а,Мырзакулов Сайипжан,322,24,,,,+,,,,,,,0.322
,,,777852322,,,,,,,,,,,,,0
6,№ 33  Садырбаев а.о.м.,Курама а,Нурбаев Анвар,116,19,,,,+,,,,,,,0.116
,,,773748581,,,,,,,,,,,,,0
7,№ 39 Зайнидинов а.о.м.,Ношкен а,Толубаев Абдукерим,162,16,,,,+,,,,,,,0.162
,,,777291525,,,,,,,,,,,,,0
8,№47 Ташиев а.н.м.,Ууру –Жар а,Досумбетова Роза,113,17,,,,+,,,,,,,0.113
,,,779474918,,,,,,,,,,,,,0
9,№46 Толомырзаев а.о.м,Кыпчак-Талаа а,Кадыркулов Маматисман,112,11,,,,+,,,,,,,0.112
,,,778948874,,,,,,,,,,,,,0
10,Акамбай а.б.м,Бургонду а,Рыспаева Жылдыз,92,7,,,,+,,,,,,,0.092
,,,770238049,,,,,,,,,,,,,0
1,№21 Фуркат а.о.м,Ынтымак а,Мырзаева Саадат,120,11,,,,+,,,,,,,0.12
,,,771190557,,,,,,,,,,,,,0
2,№ 26  Анаркулов а.о.м.,Достук а,Жолдошов Нурмамат,739,43,,,,+,,,,,,,0.739
,,,773476864,,,,,,,,,,,,,0
3,№ 40 Токтогул а.о.м.,Кызыл-Туу а,Абдуллаев Жунус,402,17,,,,+,,,,,,,0.402
,,,554160176,,,,,,,,,,,,,0
4,№ 41 Осмонов а.о.м.,Кудук-Сай а,Алымкулов Маматкарим,23,6,,,,+,,,,,,,0.023
,,,779647996,,,,,,,,,,,,,0
Итого по школам Ноокенского района:,,,,23874,1566,227764.1,227764.1,,“+” 55,,,,,,,23.874
,Город Кок-Жангак,,,,,,,,,,,,,,,0
1,СШ  №1 им. М.В.Фрунзе,ул.Строительная№4,ХатамоваАйнура,363,21,,,,+,,,,,,,0.363
,,,0779 -68- 77- 75,,,,,,,,,,,,,0
2,ШГ №2 им.,ул. Школьная №7,Азимова ЖумагулЖакшылыковна,367,31,,,,+,,,,,,,0.367
, А.С. Макаренко,,0555-16-21-52,,,,,,,,,,,,,0
3,СШ №3 им. Т.Сатылганова,ул.Атаханова №14,Рахматуллаева СаадатРахматуллаевна,361,21,,,,+,,,,,,,0.361
,,,0772-46-71-33,,,,,,,,,,,,,0
4,СШ  №4 им. Ю.А.Гагарина,ул. Ленина №2,ШариповаАвазканСатаровна,376,24,,,,+,,,,,,,0.376
,,,0778-34-55-06,,,,,,,,,,,,,0
5,СШ №6 им.,ул. Шевченко №66,Юлдашев Эрнис,238,17,,,,+,,,,,,,0.238
,М.В.Ломоносова,,Аттокурович,,,,,,,,,,,,,0
,,,0770-35-97-49,,,,,,,,,,,,,0
,Итого по школам,,,1705,114,22077.5,21982.6,94.9,«+» 5,,,,,,,1.705
,городу Кок-Жангак,,,,,,,,,,,,,,,0
,г. Джалал-Абад,,,,,,,,,,,,,,,0
1,ШГ. №1  им М. Бабкина,Г. Жалал-Абад ,Тургунбаева Алтынай    ,1503,71,,,,,,,,,,,1.503
,,ул Ж. Бакиева -17,       Жаныбековна ,,,,,,-,,,,,,,0
,,,03722- 2-0311,,,,,,,,,,,,,0
2,СШ. №2 ,Г. Жалал-Абад ,Муминова Мукарам ,907,46,,,,-,,,,,,,0.907
,им. К. Закирова,ул. Эркиндик -15,    Мойсунжановна  ,,,,,,,,,,,,,0
,,,03722 5-41-43,,,,,,,,,,,,,0
3,СШ №3 ,Г.Жалал-Абад ,Элеманов Мендирман ,1367,55,,,,-,,,,,,,1.367
,им. Ж. Бакиева ,ул. Пушкина -15,      Исмаилович,,,,,,,,,,,,,0
,,,037-2-22-12,,,,,,,,,,,,,0
4,СШ №4,Г.Жалал-Абад ,Рустамова Бактыкан  ,919,61,,,,-,,,,,,,0.919
,,ул. Эркиндик 51,    03722-2-57-18,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,0
5,ШГ. №5 ,Г.Жалал-Абад ,Мамытова Кулнара   ,1792,79,,,,-,,,,,,,1.792
,им Б. Осмонова ,ул. Л. Фурманова -5,    Мухаммедовна,,,,,,,,,,,,,0
,,,03722-6-01-40,,,,,,,,,,,,,0
6,СШ №6 ,Г.Жалал-Абад ,Шерматова  Гулзат  ,226,15,,,,-,,,,,,,0.226
,,ул. Токтогула -6,      Болушовна ,,,,,,,,,,,,,0
,,,03722-5-32-61,,,,,,,,,,,,,0
7,СШ. №7 ,Г.Жалал-Абад ул. Биринчи май -2,Исакова М.ахидил ,1064,50,,,,-,,,,,,,1.064
,им. А. Усманова,,03722 2-17-14,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,0
8,СШ №8 ,Г.Жалал-Абад,Искендеров Норалы ,676,37,,,,-,,,,,,,0.676
,,ул. Кыргыз Республикасы -40,      Дыйканбаевич ,,,,,,,,,,,,,0
,,,03722 7-14-87,,,,,,,,,,,,,0
9,ШГ. №9 ,Г.Жалал-Абад ,Кундузов Абдыжапар ,1204,80,,,,-,,,,,,,1.204
,им. Р. Санатбаева,ул Жени Жок -23,     Коргонбаевич ,,,,,,,,,,,,,0
,,,037225-18-39,,,,,,,,,,,,,0
10,ШГ. №10 ,Г.Жалал-Абад,Эргешова Сейдеке  ,934,71,,,,-,,,,,,,0.934
,им. Т. Кошматова,С Тайгараева ,     Калдаровна ,,,,,,,,,,,,,0
,,,037226-01-52,,,,,,,,,,,,,0
11,сш №11 ,Г.Жалал-Абад ,Жумабаева Арзыкан ,366,29,,,,-,,,,,,,0.366
,им. А. Калешова,С. Тош Кутчу,     Жумабаевна,,,,,,,,,,,,,0
,,,03722 6-01-53,,,,,,,,,,,,,0
12,НШ. №12 ,Г.Жалал-Абад ,Нуралиев Бердибек ,1453,11,,,,-,,,,,,,1.453
,им. Н.Сагындыкова,С. Кызыл Суу ,"555,035,354",,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,0
13,СШ №13 ,Гг. Жалал-Абад ,Абидова Зарипа    ,1502,72,,,,-,,,,,,,1.502
,им. Р. Азимова,Пп. Манас -61,  Режапалиевна,,,,,,,,,,,,,0
,,,03722-41314,,,,,,,,,,,,,0
14,ШЛ. №14 ,Г.Жалал-Абад ,Токтосунов Анарбек ,573,75,,,,-,,,,,,,0.573
, им.  С. Далетова ,ул. Курманбек-26,      Адашович ,,,,,,,,,,,,,0
,,,03722-5-34-37,,,,,,,,,,,,,0
15,СШ №16 ,Г.Жалал-Абад,Сыдыков Алмаз Жаанбаевич  ,600,33,,,,-,,,,,,,0.6
,им. Э. Арапбаева ,Мкр. Пригородный,03722 6-01-57,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,0
16,СШ №17,Г.Жалал-Абад,Манапова Уулкан  ,191,30,,,,-,,,,,,,0.191
,,Мкр. Жениш,   Ооганбековна,,,,,,,,,,,,,0
,,,03722-2-49-01,,,,,,,,,,,,,0
17,СШ №18 ,Г.Жалал-Абад ,Абдыразаков Батыр  ,461,17,,,,-,,,,,,,0.461
,"им. ""Манас-1000""",С. Кыргызстан,03722 6-01-54,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,0
18,СШ №19 ,Г.Жалал-Абад ,Бокошова Гулнара ,607,35,,,,-,,,,,,,0.607
,,Мкр. Кугарт -20,       Жунусовна,,,,,,,,,,,,,0
,,,03722- 4-16-30,,,,,,,,,,,,,0
19,Сш №21 ,Г.Жалал-Абад,Апышова Райкан ,104,38,,,,-,,,,,,,0.104
,им. Ж. Болотова,Мкр. Достук,10/7/2027,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,0
20,НШ. №22 ,Г.Жалал-Абад,Оморбеков Кадыбек ,141,15,,,,-,,,,,,,0.141
,,Мкр. Курорт ,03722-6-05-35,,,,,,,,,,,,,0
,Итого по школам г.Джалал-Абад:,,,16590,920,170034.8,142349.8,27685,«-»  20,,,,,,,16.59
,,,,,,,,,,,,,,,,0
,г.Кара-Куль,,,,,,,,,,,,,,,0
1,СШ №1 им.Токтогула,"ул.Масирова,1",Кокоева Гулбайра Станбековна 0773832092,913,56,,,348.7,+,,,,,,,0.913
2,СШ №2 им.Тулебердиева,"ул.Сабирова ,1",Жумабекова Сайрагуль Токтоназаровна 0778379466,925,52,,,347.3,+,,,,,,,0.925
3,СШ №3 им.Фрунзе,"ул.Серого , 17а",Мустафина Бахыт Мысыровна 0777 259610,1242,67,,,347.3,+,,,,,,,1.242
4,СШ №4 им.Шопокова,ул.Бекташ,Бердигулова Раткан Кадырбаевна 0773182531,461,39,,,347.3,+,,,,,,,0.461
5,СШ №5 им.Хуриева,Пгт Кетмен-Тюбе,Аттокурова Жаныл Нуржановна 0777380030,388,32,,,199.3,+,,,,,,,0.388
6,СШ №6 им.Темирова Туралы,"с.Жазы-Кечуу, ул.Мамытканова ,38",Торогелдиев Жыргал Кожошович 0777602355,274,24,,,199.3,+,,,,,,,0.274
7,НШ №7 им.Мамытова,"с.Чон-Таш,1",Абдыракунова Сайракуль Абдыразаковна 0777191050,15,4,,,73.6,+,,,,,,,0.015
8,НШ №8им.Бабакана,"с.Кок-Бель ул.Еркеева ,1",Асанбекова Анаркан 0777163506,18,3,,,73.6,+,,,,,,,0.018
,Итого по школам г.Кара-Куль:,,,4236,277,63278.3,61341.9,1936.4,"""+"" 8",,,,,,,4.236
,Ала-Букинский район:,,,,,,,,,,,,,,,0
1,№ 1 Сш им Т.Балтагулова ,1 корп ул. М. Мамырбекова № 40         2 корп ул. С. Ибрагимова № 61,"Сатиева Касиет Жумабаевна               
  0773-66-70-61",1230,59,,,,+,,,,,,,1.23
2,№ 2 сш им А.Тураббаева,С. Ала-Бука  ул. М. Эргешова №5 ,Шаанова Шааркул  Шариповна                            0770 -18-30-31,816,61,,,,+,,,,,,,0.816
3,№ 3 сш им Н.Орозалиева,с. Ала-Бука ул. Абри-Ата № 9 ,Бөкөева Максат   Джумабаевна                   0551-13-21-23,504,42,,,,+,,,,,,,0.504
4,№ 4 А.Акпаралиева,с. Сары-Таала ул Н. Орозалиева № ,Ешалиева Саида Кочкоралиевна                   0555-48-28-60,353,31,,,,+,,,,,,,0.353
5,№15 сш им А.Навои ,с. Достук ,Давлятов Сайпидин  Атамырзаевич                0550-01-26-66,672,75,,,,+,,,,,,,0.672
6,№ 16 сш им Ж.Боконбаева,с. Достук ул. В. Муллакулова б/н ,Эшпаева Дилбар  0777-79-39-27,462,55,,,,+,,,,,,,0.462
7,№ 44 ос.шк. им Р.Абдысаматова ,с. Жаны -Шаар ул. Р. Абдысаматова б/н ,Баймырзаева Айгүл  Өмүрбековна                          0772-73-88-51,218,13,,,,+,,,,,,,0.218
8, № 5 сш им Ы.Чангылова,с. Кызыл -Ата ул. С. Мамажанова №10,Балтаев Кенжекул Шабданович                      0773-51-60-34,402,32,,,,+,,,,,,,0.402
9,№ 6 сш им М.Эргешова  ,с. Жапа-Салды ул. Р..Кочорова б/н ,Раманкулова Дарыякан Дыйкановна                        0779-91-19-12,371,24,,,,+,,,,,,,0.371
10,№ 7сш им Н.Бекменбетова,с. Ак-Там                            ул Х. Кудайбергенов №3,Абдырахманова Элнура   Абдыганиевна                             0779-88-38-46,771,57,,,,+,,,,,,,0.771
11,№8 сш Октябрь ,с. Сафед -Булан              ул. А. Жураев №4,Бахадиров Бахтияр     0557-55-97-55,604,45,,,,+,,,,,,,0.604
12,№ 35 гим. шк.Сафед-Булан ,с. Сафед -Булан ул . Т. Матхоликова №2,Марайимов  Латипжон  Юнусхожаевич                     0550 13-79-02,313,29,,,,+,,,,,,,0.313
13,№ 10сш им А.Юсупалиева,с. Ак-Коргон ул. Ж. Бобохонов №23,Атахожаев Абдуазиз             0550 13-67-00,990,77,,,,+,,,,,,,0.99
14,№ 12 сш им А.Атамова,с. Баястан ул. А. Юсупалиев №55,Турдалиев  Хайдарали Нурмаматович                       0553 03-04-02,870,57,,,,+,,,,,,,0.87
15,№ 42 ос.шк. им Х.Исаева,с. Баястан ул. А. Юсупалиев №90,Абдухошимова Сайера  Мухтаровна                               0555 76-75-17,322,22,,,,+,,,,,,,0.322
16,№ 40 сш им Ч.Айтматова ,с. Ак-Коргон ул. К. Жолчиев №14,Абдураитмова Умсунай 0552 24-46-10,270,22,,,,+,,,,,,,0.27
17,№ 46 ос.шк. им Багы-Шамал ,с. Багы-Шамал б/н, Исраилов  Нариман  Исмаилович                            0771-49-51-92,214,20,,,,+,,,,,,,0.214
18,№ 9 сш имТ.Жоробаева,с. Падек  Ш. Маткеримов ул. №7,Ырысбекова Алымкан        0772-64-88-54,548,39,,,,+,,,,,,,0.548
19,№ 13 сш им Д. Осмоналиева,с. Ызар                            ул. Бекиев №5 ,Талипов Хабибулло         0773 71-20-10,519,35,,,,+,,,,,,,0.519
20,№ 14сш им Н.Жайлообаева,с. Баймак ул. Ажыбеков №4,Шабданов Уланбек  Арстанович                       0770-23-66-83 ,402,29,,,,+,,,,,,,0.402
21,№ 11 сш им Р.Кулуева,с. Келте б/н,Карабаев Абдыразак           0772 61-87-31,664,51,,,,+,,,,,,,0.664
22,№ 35  сш имМ.Сарыбаева,с. Кош-Алмурут  ул.К.Бектемиров б/н ,Акжолова Кайриниса  Аширмамбетовна                    0777 61-66-17,321,21,,,,+,,,,,,,0.321
23,№ 28 ос.шк. им Нурмолдо ,с. Кош-Терек   ул А.Изабеков б/н,Ибрагимова Турсункан Рысбековна                             055847-88-78,171,14,,,,+,,,,,,,0.171
24,№ 34 ос.шк А.Ботоева,с. Кажар б/н,Малахов  Токтоболот  Абдимомунович                0778 44-53-80,169,18,,,,+,,,,,,,0.169
25,№ 17 сш им А.Жуманазарова,с. Жой-Белент ул. Ражапов Асан б/н,Чолпонкулова Гулжамал Жоробаевна                      0773-39-77-98,243,20,,,,+,,,,,,,0.243
26,№ 18 сш им  Ж.Бешимова,с. Орүктү-сай ,"Маатова Зейнеп  Абдыкеримовна 
0557-17-40-10",333,27,,,,+,,,,,,,0.333
27,№ 37 сш. Уч-Терек,с. Орто-Токой ,Жумабаева Жазгүл Муратбековна                     0555-80-26-09,306,27,,,,+,,,,,,,0.306
28,№ 29 нач. шк Ынтымак ,с. Куйугмен  ,Кароаева Гулбарчын Абдылдаевна                              0550-31-42-75,48,5,,,,-,,,,,,,0.048
29,№ 41  сш им А.Пирматова,с. Орүктүү,   Бозгунчиева Махабат  Зарылбековна                     0558-10-01-03  ,237,17,,,,+,,,,,,,0.237
30,№ 19  сш имМ.Алымбекова ,с.Айры-Там   ул  Токтогул №35,Шаанов  Мурадилла  Шарипович                            0770 36-74-53,669,46,,,,+,,,,,,,0.669
31,№ 20 сш Ажек ,с. Ажек ,Эшбаева Тажикан  Урустамолиевна              0777 29-19-35,479,35,,,,+,,,,,,,0.479
32,№ 21 сш Совет ,с. Советсай ,Өмүрбекова  Нурила  Чаткалбаевна                      0772-81-79-77 ,175,18,,,,+,,,,,,,0.175
33,№  26 сш.Жаны-Шаар ,с. Жаны-Шаар ,     Акмырзаева   Айнагүл  Маматовна                           0770-38-33-67,242,22,,,,+,,,,,,,0.242
34,№ 23  сш имЧ.Кулумбетова,с. Ак-Башат ,Мырзабеков Чолпонбай  Насирович                              0779 66-42-68,178,18,,,,+,,,,,,,0.178
35,№ 30 сш Кара-Ункур ,с. Кара-Үнкүр ,Уразова Назира  Абдуназаровна                      0773 66 39 79,162,18,,,,+,,,,,,,0.162
36,№ 39 гим шк Айры-Там ,с. Айры-Там ул Токтогул №35,Маткеримова Сайракан  Шаршеновна                          0779-70-87-53,282,30,,,,+,,,,,,,0.282
37,№ 38 нач.шк им. Э.Бакиева,с. Ак-Башат ,Камалбеков Эрмамбет  Уметалыевич                          0772-84-62-31,57,4,,,,+,,,,,,,0.057
38,№ 24 сш Токтогул ,с. Тенги ,Козуева Асылкан  Пиркозаровна                           0559-12-45-59,551,38,,,,+,,,,,,,0.551
39,№ 25  сш им М.Турсунбекова ,с. Бирлешкен ,Халдаров Абдисалам  Ахмадалиевич                           0556-62-77-78,240,18,,,,+,,,,,,,0.24
40,№ 33 сш Кош-Болот ,с. Кош-Болот , Уразова Сапаргүл  Чотоновна                           0550-91-10-81,144,18,,,,+,,,,,,,0.144
41,№ 36 нач.шк им.Т .Мизираимова,с. Ак-Тайлак ,Эсеналиева Жыпар  Шаабаевна                              0559-27-86-16,53,5,,,,-,,,,,,,0.053
42,№ 45 нач.шк им.У.Тойчубекова,с. Таш-Арык , Жороева  Буасида  Добурановна                          0555-10-09-68,39,4,,,,-,,,,,,,0.039
43,№ 22 сш.им. А.Жумабаева,с. Кок-Таш ,Саттаров Үсөн  Мамаюсупович                       0554-23-02-74,536,39,,,,+,,,,,,,0.536
44,№ 31сш. им. Р.Исакова ,с. Булак -Башы ,Манасов Дурусбек  Абасбекович                            0558-40-64-91,72,10,,,,+,,,,,,,0.072
45,№ 32 нач.шк. Чон-Сай ,с. Чоң-Сай ,Умаров  Жанышбек  Тажимаматович                       0552-27-01-73,40,3,,,,-,,,,,,,0.04
46,№ 43 нач.шк им.У.Азимова,с. Кулпек-Сай ,Чыныбекова Элмира  Амангелдиевна                  0558-84-10-06,14,3,,,,-,,,,,,,0.014
,Итого по школам Ала-Букинского района:,,,17276,1353,186880,186880,,"""+""  41 
""-"" 5",,,,,,,17.276
,"ВСЕГО ПО 
ДЖАЛАЛ-АБАДСКОЙ ОБЛАСТИ",465,,"158,838","12,282.0","2,353,289.4","2,273,834.3","79,455.1",,,,,,,,158.838
,г.Бишкек,,,,,,,,,,,,,,,0
1.      ,Ленинский район  ,г.Бишкек,Маразыкова Чинара Бейшембаевна ,1208,68,12042.2,98.7,11943.4,+,,,,,,,1.208
,сш№2,"Пушкина,125",613420,,,,,,,,,,,,,0
,,,613984,,,,,,,,,,,,,0
2.      ,Ленинский район  ,г.Бишкек,Бердалиев ,766,50,9921.3,73.8,9847.4,+,,,,,,,0.766
,сш№7,"Матыева,21",Чолпон Бердалиевич,,,,,,,,,,,,,0
,,,351904,,,,,,,,,,,,,0
3.      ,Ленинский район  ,г.Бишкек,Ем Любовь Михайловна,1134,62,10457.6,98.0,10359.6,+,,,,,,,1.134
,сш№8,"М.Гвардия,10",654641,,,,,,,,,,,,,0
,,,654659,,,,,,,,,,,,,0
4.      ,Ленинский район  ,г.Бишкек,Лисниченко Валентина Михайловна,1942,85,16958.8,141.8,16817,+,,,,,,,1.942
